页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
42,4.48819E+15,北斗星39367,2020-3-30 14:45,不要小看这次疫情，可能会造成金融危机，全球停工停产，贸易不畅通，会影响全球企业造成倒闭潮，然后拖累银行等金融体系。做好思想准备吧！！！ ,0,0,2,72,387,m,陕西,西安,陕西,中国
42,4.48303E+15,新西兰先驱报中文网,2020-3-16 9:23,纽航大砍航班：国际航线运力削减85% 国内减少30% —— 在纽航的长途航线网络上，该航空公司将削减其国际航班，仅保留最基本的服务，以便允许新西兰人回国，并保持与亚洲和北美之间的贸易走廊畅通。 网页链接 ,0,0,0,577,8万,m,河北,沧州,河北,中国
42,4.47189E+15,廉洁上海,2020-2-14 15:30,#重要论述# 民心相通是政策沟通、设施联通、贸易畅通、资金融通的基础和支撑。在共建“一带一路”过程中，我们要积极传播中华文化，加强同沿线国家的文化交流，增进民心相通，共同构建亚洲命运共同体、人类命运共同体，共同创造更多更优秀的人类文明成果。 @求是 ,0,0,0,348,54.5万,m,广西,桂林,广西,中国
42,4.47185E+15,商务微新闻,2020-2-14 12:30,#微新闻#【疫情下中国各地力保国际贸易畅通】新冠肺炎疫情之下，中国各地确保国际贸易畅通，助力疫情防控和复工复产。详戳下图↓ ,5,3,2,209,626.6万,m,,广州,广东,中国
42,4.46311E+15,临沂商务,2020-1-21 10:03,【促转型，外贸发展贡献不断加强】近年来，中国外贸通过技术和服务创新，带动中国产品集体出海，不断拓展海外市场，为海外消费者提供了全新消费体验，提升了当地产业链，促进了贸易畅通和民心相通。中国外贸发展不仅促进了国民经济社会发展，也为带动全球经济贸易增长发挥了重要作用。详戳下图↓ ,0,0,0,66,2008,m,北京,北京,北京,中国
43,4.45515E+15,商务微新闻,2019-12-30 10:40,#微新闻#【代表之声 | 2019年外贸发展稳中提质】今年以来，商务部扎实开展各项工作，全力以赴稳外贸。及时出台进一步稳外贸政策措施，着力为企业减负助力，营造良好的外贸营商环境，建立一批贸易畅通工作组，着力深化与“一带一路”等新兴市场国家的贸易合作。详细点击↓代表之声 | 2019年外贸发展稳中提质 ,4,0,1,209,626.6万,m,,淄博,山东,中国
43,4.45301E+15,人民日报海外版-海外网,2019-12-24 13:10,【丝路连接你我 电商共享未来】自“一带一路”倡议提出以来，“丝路电商”不断发展，已成为“一带一路”贸易畅通的排头兵。为总结2019年“丝路电商”工作，交流发展经验，共商2020年工作计划，进一步推进“丝路电商”合作，由商务部电子商务和信息化司主办、中国国际电子商务中心承办的 “丝路电商”总结交流会将于2020年1月13日在京举行，敬请关注。,6,2,8,424,646.2万,m,广东,珠海,广东,中国
43,4.44828E+15,你好台湾网,2019-12-11 11:51,【台湾茶叶界参与中国国标研制 进击大陆市场事半功倍】台湾茶叶闻名两岸，但岛内市场狭小。记者今天从国台办记者会上获悉，为促进两岸“台式乌龙茶”贸易畅通，大陆推进两岸茶叶产业标准共通，推动台湾茶叶学会和有关企业已参与《台式乌龙茶》、《台式乌龙茶加工技术规范》等国家标准研制，相关项目即将立项公告。#小好简评#参与拟定“国标”，对进击大陆市场事半功倍。大陆与台湾同胞共享机遇，推动行业标准等方面应通尽通。台湾茶叶界和有关企业先响应、先获利，值得其他产业与企业参考。  你好台湾网的微博视频,2,17,35,684,100.4万,m,,安庆,安徽,中国
43,4.44351E+15,西安晚报,2019-11-28 7:58,【我市又开通两条国际全货运航线】11月27日，布鲁塞尔—西安、西安—德里国际全货运航线正式开通。航线的开通，进一步织密西安咸阳国际机场面向欧洲、南亚的航空货运网络，对于实现陕西在“一带一路”沿线的贸易畅通、丝路联通具有重要意义。至此，西安咸阳国际机场全货运航线累计开通25条。我市又开通两条国际全货运航线,0,0,3,308,661.8万,m,,北京,北京,中国
43,4.43631E+15,中国信息通信研究院,2019-11-8 10:49,#2019可信区块链峰会#【中国工商银行四川省分行副行长周玥：跨境区块 链上金融 “中欧e单通”助力“一带一路”建设】今天我跟大家分享的内容是源自四川自贸区的中欧班列，作为贯穿欧亚大陆的国际贸易大通道是推动“一带一路”贸易畅通的重要抓手和载体。网页链接 ,2,0,2,430,4.7万,m,山西,太原,山西,中国
44,4.4103E+15,博尔塔拉报,2019-8-28 16:24,#博州新闻#【阿拉山口： 精心描绘“一带一路”贸易畅通“工笔画”】近日，阿拉山口口岸国门前，进出口岸的货运车辆络绎不绝；远处铁轨上，中欧班列呼啸而过；综合保税区内，一派热火朝天的忙碌景象……这个昔日“一年一场风，从春刮到冬”的戈壁风谷，一跃成为“一带一路”上集铁路、公路、原油管道、航空运输四位一体的“黄金”口岸。如今，阿拉山口口岸正由通道经济向产业经济和综合性口岸经济转型，精心描绘出“一带一路”贸易畅通的“工笔画”。（新疆日报）,0,0,0,772,17.7万,m,山西,阳泉,山西,中国
45,4.366E+15,国家税务总局,2019-4-28 10:21,【税务总局：推动“一带一路”税收合作再上新台阶】国家税务总局局长王军参加第二届“一带一路”国际合作高峰论坛“贸易畅通”分论坛，并作了题为“持续深化税收合作 携手共促贸易畅通”的发言。他强调，“一带一路”国家和地区要携手推进“一带一路”税收合作向更大范围、更宽领域、更高层次发展，以共同的智慧应对挑战，进一步服务和推进“一带一路”建设，实现互惠共赢。税务总局：推动“一带一路”税收合作再上新台阶,53,1,13,155,263.3万,m,新疆,乌鲁木齐,新疆,中国
45,4.3654E+15,哈萨克斯坦驻华大使馆,2019-4-26 18:32,哈萨克斯坦财政部国家税务委员会主席玛拉特•苏丹哈兹耶夫日前出席在中国首都北京举行的第二届&quot;一带一路&quot;国际合作高峰论坛贸易畅通分论坛并发言。他表示，哈萨克斯坦建立了所有必要的汽车运输、铁路和里海港口基础设施，大大缩短了欧洲与亚洲的货物交货期。为此财政部也在为创造有利的贸易和过境条件积极实施相关项目。,2,1,8,94,10.7万,m,山东,,山东,中国
45,4.36532E+15,观察者网,2019-4-26 13:40,【意大利经济发展部副部长杰拉奇与中国的“十年”】今天上午，第二届#一带一路#国际合作高峰论坛在北京开幕，作为意大利“一带一路”主要推动者之一，意大利经济发展部副部长米凯莱·杰拉奇接受观察者网专访，他说我们两国人民都爱美食，要多多学习对方的语言文化，增进交流，贸易自然也就更加畅通了。微丢的秒拍视频  @微丢,52,38,107,1283,1996.9万,m,,北京,北京,中国
45,4.36528E+15,央视财经,2019-4-26 10:39,#一带一路进行时#【商务部：继续压减外商投资负面清单】25日，在第二届“一带一路”国际合作高峰论坛“贸易畅通”分论坛上，商务部副部长钱克明表示，将继续压减外商投资负面清单，允许更多领域实行外资控股或独资经营，进一步降低关税总水平，消减进口环节制度性成本，深入推进自由贸易试验区建设和探索建设中国特色的自由贸易港。详情→网页链接（记者 赵媛媛）,12,6,22,469,3782.1万,f,,定安县,海南,中国
45,4.36499E+15,国是直通车,2019-4-25 15:31,#微观一带一路# 【商务部副部长：降低贸易投资壁垒，大力发展“丝路电商”】25日，商务部副部长钱克明在第二届“一带一路”国际合作高峰论坛贸易畅通分论坛上建议，各方进一步开放市场，降低贸易投资壁垒。多渠道培育贸易新增长点，持续发展“丝路电商”。中国将深入推动“一带一路”框架下电子商务领域合作，与更多有意愿的国家签署电商合作备忘录，帮助相关各国发展电子商务与数字经济。（李金磊）#国是论坛##直通一带一路#,0,0,1,645,813.3万,f,,北京,北京,中国
45,4.36384E+15,商务微新闻,2019-4-22 11:20,#微新闻#【贸易畅通为世界经济创造新增长点】“一带一路”倡议提出5年多来，中国同沿线国家和地区贸易额累计超过6万亿美元，对外直接投资超过800亿美元，一大批重大合作项目落地。实践表明，“一带一路”倡议在世界范围内推动了经济合作、促进了贸易投资，为世界经济创造了新的增长点。详戳下图↓ ,9,0,1,209,626.6万,m,广东,深圳,广东,中国
45,4.33121E+15,国家发展改革委,2019-1-22 10:35,#发改委发布会#【首届“一带一路”国际合作高峰论坛成果落实情况】首届“一带一路”国际合作高峰论坛成果主要涵盖政策沟通、设施联通、贸易畅通、资金融通、民心相通5大类，共76大项、279项具体成果。截至2018年底，269项成果已完成或转为常态化工作，10项正在推进，落实率已达96.4%。详见→→网页链接,7,1,5,68,96.2万,m,,青岛,山东,中国
47,4.1893E+15,环球市场播报,2017-12-26 20:15,【中阿巴就推进共建“一带一路”建设达成共识】“一带一路”建设以“五通”为主要内容，即政策沟通、设施联通、贸易畅通、资金融通、民心相通。两个倡议提出3年多来，已有100多个国家和国际组织参与。中阿巴就推进共建“一带一路”建设达成共识 下载APP搞定全球市场 网页链接 ,4,3,7,955,586.5万,m,河北,沧州,河北,中国
47,4.18742E+15,光明日报,2017-12-21 15:44,#核心价值观百场讲坛#【于洪君：“一带一路”是中国特色大国外交的重中之重】“一带一路”在新时代中国特色大国外交总体布局中占有十分重要的位置，是搭建新的国际合作平台，开辟人类社会走向命运共同体的现实之路。推进“一带一路”建设，重在政策沟通、设施联通、贸易畅通、资金融通、民心相通。四年多来，“一带一路”建设全速推进，大大提升了中国与沿线国家的务实合作水平。（光明网记者　王营）,4,0,8,831,2532.9万,m,江苏,无锡,江苏,中国
47,4.18736E+15,光明日报,2017-12-21 11:32,【塞尔维亚： 共建“一带一路” 共享“五通”成果】塞尔维亚是中东欧地区参与“一带一路”建设非常积极的国家之一。中国提出要以“政策沟通、设施联通、贸易畅通、资金融通、民心相通”为主要内容，打造“一带一路”沿线国家政治互信、经济融合、文化互容的利益共同体、责任共同体和命运共同体。近年来，中国企业同塞尔维亚的合作就是紧紧抓住“五通”这一主线，围绕“一带一路”建设，创新对外投资方式，以投资带动贸易发展、产业发展，与当地政府和企业一道，建设共同发展的新局面。 塞尔维亚： 共建“一带一路” 共享“五通”成果,9,0,11,831,2532.9万,m,北京,北京,北京,中国
48,4.17363E+15,首都金融,2017-11-13 14:40,【2017年中国开放与发展论坛在京举行 聚焦全面开放新时代】由国家高端智库、商务部国际贸易经济合作研究院主办的2017年中国开放与发展论坛在京举行。本届论坛主题为“迈向全面开放新时代”，聚焦“贸易强国新征程”和“国际投资新格局”，围绕“一带一路”框架下贸易畅通机制、服务业开放战略、自由贸易区建设与中国对外开放格局等一系列重大议题展开探讨。研究报告传递了中国开放发展理念，为增强全球协同联动和新型国际经贸合作，建设开放型世界经济和完善全球治理，提供了具有中国智慧和中国力量的智力支持和实践支撑。网页链接,0,0,0,837,39.4万,m,美国,,美国,美国
48,4.17212E+15,欢乐长安,2017-11-9 10:30,#长安新闻#【粤港跨境直通快线启动】日前，粤港跨境直通快线启动仪式在我镇举行，这标志着东莞市政府和黄埔海关联合打造的“粤港跨境直通快线”正式开通。标志着内地和香港海关在通关便利合作上再上新台阶，有效推动粤港通关设施连通和货运贸易畅通，今后将继续加强合作，助力企业及地方发展。 ,0,0,2,128,114万,f,新疆,乌鲁木齐,新疆,中国
48,4.16712E+15,你好台湾网,2017-10-26 15:07,#闽南动态#【法蓝瓷总裁陈立恒：把握“一带一路”与“金砖”机遇 加速贸易畅通】日前，中国共産党第十九次全国代表大会在北京闭幕。今年十九大报告中，五次提到了“一带一路”相关内容，对“一带一路”建设做出进一步的确认和落实，其中所蕴含的巨大商机是包括台商在内的广大企业关注的亮点。#互利共赢#（记者吕贝娜） 网页链接,0,2,3,684,100.4万,m,新疆,乌鲁木齐,新疆,中国
49,4.16571E+15,淮南发布,2017-10-22 18:00,【学报告看安徽 推动形成全面开放新格局】“中国坚持对外开放的基本国策，坚持打开国门搞建设，积极促进‘一带一路’国际合作，努力实现政策沟通、设施联通、贸易畅通、资金融通、民心相通，打造国际合作新平台，增添共同发展新动力。 ”十九大报告吹响了新时代扩大开放的伟大号角，为安徽加快打造内陆开放新高地提供了思想指引和行动指南。via@中安在线,0,0,1,330,21.3万,m,海南,琼海,海南,中国
49,4.16417E+15,学习中国,2017-10-18 12:04,#十九大政在说# #学习十九大#【图文直播：中国共产党第十九次全国代表大会开幕会，习近平代表十八届中央委员会向大会作报告】中国坚持对外开放的基本国策，坚持打开国门搞建设，积极促进“一带一路”国际合作，努力实现政策沟通、设施联通、贸易畅通、资金融通、民心相通，打造国际合作新平台，增添共同发展新动力。加大对发展中国家特别是最不发达国家援助力度，促进缩小南北发展差距。中国支持多边贸易体制，促进自由贸易区建设，推动建设开放型世界经济。中国秉持共商共建共享的全球治理观，倡导国际关系民主化，坚持国家不分大小、强弱、贫富一律平等，支持联合国发挥积极作用，支持扩大发展中国家在国际事务中的代表性和发言权。中国将继续发挥负责任大国作用，积极参与全球治理体系改革和建设，不断贡献中国智慧和力量。同志们！世界命运握在各国人民手中，人类前途系于各国人民的抉择。中国人民愿同各国人民一道，推动人类命运共同体建设，共同创造人类的美好未来！,5,0,8,253,48.7万,m,广东,韶关,广东,中国
49,4.16391E+15,中国之声,2017-10-17 18:38,#中国之声·大会之声#【庹震：“一带一路”旨在互利共赢共同发展】十九大新闻发言人庹震：“一带一路”倡议，是在世界多极化、经济全球化、社会信息化及文明多样化的发展趋势下应运而生的，旨在通过推进政策沟通、设施联通、贸易畅通、资金融通、民心相通，做大发展公约数，最终实现互利共赢、共同发展。    “一带一路”倡议始终坚持奉行“共商、共建、共享”原则，坚持平等协商及充分尊重各国的自主选择，坚持不附加任何政治条件，是所有国家不分大小、贫富、强弱，一律平等相待、共同参与的合作。    中国企业开展对外投资合作，坚持互利共赢原则，对东道国产业水平提升和经济社会发展都做出了贡献。 2013至2016年，中国企业对外投资流量约5600亿美元，向所在国缴纳的各种税金超过1000亿美元，创造的就业岗位数以百万计，促进了投资所在国将资源、劳动力优势转化为发展优势，受到普遍欢迎。    中方倡导国际产能合作，旨在发挥各国比较优势、契合各国发展需要，构建更加均衡普惠的全球产业链，而不是转移落后产能。其实，道理是明摆着的，在高度开放的国际市场当中，中国企业面临投资所在国本地企业和国际同行的激烈竞争，过剩和落后产能没有市场，只有优质产能才能胜出。    过去4年，“一带一路”建设取得丰硕成果。在此基础上，各方携手合作，乘势而上，顺势而为，“一带一路”一定能够建成和平之路、繁荣之路、开放之路、创新之路、文明之路。,20,0,61,1389,2834.5万,m,,台州,浙江,中国
49,4.16131E+15,察哈尔学会,2017-10-10 14:20,#察哈尔声音# 一带一路倡议包括“政策沟通、设施连通、贸易畅通、货币流通和民心相通”五大领域，其中非常重要的基础性工作是民心相通。在“一带一路”倡议的推动下，近年来中国与沿线国家的文化交流与合作交流机制日益完善，发展快速。以文化交流为媒介在参与“一带一路”国家之间已经搭建起“民心相通之桥”。 何亚非：“一带一路”助推中外文化交流,2,0,2,653,6.9万,m,,北京,北京,中国
49,4.16101E+15,陇南两当文体广旅,2017-10-9 18:38,#兰渝路·脱贫路##百年兰渝·梦圆陇南##陇南旅游扶贫#兰渝铁路开通后将为西北和西南两大地区构建了快速运输通道，将极大地促进人员往来、人文交流，加强资源流通、贸易畅通、资金融通、减少区域经济发展不平衡! ,1,0,0,282,1461,m,广东,深圳,广东,中国
50,4.1578E+15,陇南成县黄渚镇,2017-9-30 22:15,#兰渝路·脱贫路##百年兰渝·梦圆陇南#.铁路的良好发展，将为整个国家的发展注入动力，可以实现基础设施上的连通，促进人员往来、人文交流，加强资源流通、贸易畅通、资金融通。更重要的是，铁路也是国民经济发展的基础命脉，更是人民群众的重要出行方式。 ,0,0,0,893,2566,m,广东,韶关,广东,中国
50,4.15549E+15,浐灞生态区,2017-9-24 13:11,#浐灞资讯# 【31个“一带一路”跨境项目浐灞寻合作】在欧亚经济论坛金融分论坛“一带一路”跨境投资峰会暨“一带一路”跨境投资项目对接上浐灞生态区为10个“一带一路”沿线国家的31个项目搭建平台，助力加速“一带一路”贸易畅通。对接会上促成3个重点项目签订战略合作协议。 ,0,0,0,158,64.1万,m,,哈尔滨,黑龙江,中国
51,4.15443E+15,金融时报,2017-9-21 15:04,近日，渣打银行(中国)有限公司率先推出中小企业金融“一带一路”贸易包，全方位满足中小企业金融需求，帮助其解决在海外贸易中面临的难题，进一步推进“一带一路”贸易畅通合作，帮助中小企业“走出去”。 ,1,0,0,552,33.3万,m,福建,三明,福建,中国
51,4.15341E+15,宿州埇桥发布,2017-9-18 19:30,#书香埇桥#《话说丝绸之路》一书由安徽人民出版社精心打造。本书作者除广泛利用包括汉文文献、敦煌和吐鲁番出土的文书在内的第一手资料外，还从阿拉伯文、波斯文史籍中摘译了大量资料，体现了中国与丝绸之路沿线国家源远流长的贸易畅通、民心相通和文化交融。 ,14,30,16,191,4万,m,内蒙古,锡林郭勒,内蒙古,中国
51,4.15263E+15,新浪厦门,2017-9-16 15:36,#厦门身边事#【再次提醒！明后天部分时段岛内单双号限行】据@厦门日报：为确保2017厦门国际投资贸易洽谈会期间道路交通安全、有序、畅通，2017年9月17日至9月21日采取相关道路交通限制措施。其中2017年9月17日15时至22时和9月18日8时至14时 ，在思明区、湖里区实行机动车按号牌尾数单双号限制通行措施。其他交通变化详情戳⬇️,7,5,3,5170,195.6万,m,湖北,随州,湖北,中国
52,4.15154E+15,成都科技,2017-9-13 15:32,#科技动态#【第二届中国西部国际博览会进出口商品展暨中国西部（四川）国际投资大会15日开幕】本届大会突出服务“一带一路”倡议、突出产业合作实效、突出推动贸易畅通，着力打造西部地区开发开放的重要经贸交流和投资促进平台。中外知名企业将陆续聚首成都；投资促进、国际交流、采购贸易活动将密集开启；更有西博会进出口展亮相中国西部国际博览城国际展览展示中心，开启“在成都，购全球”模式。,2,0,1,425,93.2万,m,,大庆,黑龙江,中国
52,4.15118E+15,长沙发布,2017-9-12 15:21,#长沙要闻# 【长沙打造内陆开放新高地：朋友圈更大，贸易更畅通】近年来，长沙充分发挥“一带一路”重要节点城市的作用，抢抓对外开放重大机遇，全面实施开放崛起战略，不仅积极打造开放平台，还推动企业抱团出海、投资兴业，主动融入“一带一路”建设，在对外投资、承包工程、劳务合作、进出口贸易、境外经贸园建设等方面取得了显著成绩。长沙正在加快开放型经济发展，引领和带动湖南开放崛起，着力打造内陆开放新高地。 长沙打造内陆开放新高地：朋友圈更大，贸易更畅通,7,4,5,524,210.1万,m,,北京,北京,中国
52,4.1511E+15,新浪厦门,2017-9-12 10:35,#厦门身边事#【厦门岛内9月17-18日将分时段实行单双号限行！】据@厦门日报：为确保2017厦门国际投资贸易洽谈会期间道路交通安全、有序、畅通，厦门市公安交通管理局决定于2017年9月17日至9月21日采取相关道路交通限制措施。具体事项通告请戳内文↓↓9月17-18日思明、湖里将分时段实行单双号限行！ ,21,26,11,5170,195.6万,m,山西,,山西,中国
52,4.14567E+15,国资小新,2017-8-28 10:46,【中原丝路基金成立！一条“空中丝绸之路”横空出世 】近日，@中国航空工业集团公司 下属三家公司在郑州联合举行了中原丝路基金成立暨项目签约仪式。中原丝路基金由中航信托、河南航投、现代服务业基金联合发起，聚焦国家“一带一路”倡议框架下的“设施联通”、“贸易畅通”、“资金融通”、“民心相通”四个方面。,12,1,14,945,594.3万,m,北京,,北京,中国
53,4.14432E+15,日照同城会,2017-8-24 17:32,#日照身边事#【一带一路双绿国际物流高层研讨会在日照举办】8月21日，一带一路双绿国际物流暨经济文化融合高层研讨会在日照举办，以响应国家一带一路发展倡议，及时适应一带一路“设施联通”“贸易畅通”“民心相通”发展的新局面。研讨会上，与会专家剖析新形势下国际物流发展新机遇，为与会企业单位如何在一带一路大背景下实现“双绿”（绿色发展和绿色金融发展）出谋划策。原外经贸部副部长谷永江等领导为新成立的中国双绿企业家理事会物流分会揭牌，与会嘉宾还就一带一路战略中大家共同关心的问题进行了“一带一路双绿国际物流暨经济文化融合圆桌会”，同时随着一带一路物流合作签约仪式的举行标志着七大物流集疏基地建设开始全面启动。会议指出，实现一带一路贸易畅通的关键是物流畅通，而一带一路设施联通的大发展又为物流畅通提供了坚实的保障。目前，以中巴、中蒙俄、新亚欧大陆桥等经济走廊为引领，以陆海空通道和信息高速路为骨架，以铁路、港口、管网等重大工程为依托， 一个复合型的基础设施网络正在形成。2014年至2016年，中国同“一带一路”沿线国家贸易总额超过3万亿美元。中国对“一带一路”沿线国家投资累计超过500亿美元。中国企业已经在20多个国家建设56个经贸合作区，为有关国家创造近11亿美元税收和18万个就业岗位。在这种情况下，加强国际物流从业者之间的合作就有了更为现实的意义和更加广阔的前景。（via大众网）,0,0,3,2295,13.5万,m,江苏,苏州,江苏,中国
53,4.14427E+15,郑州日报,2017-8-24 13:50,【中原丝路基金正式成立 200亿元资金为“空中丝路”注入金融血液】200亿元！我省“空中丝路”建设再获资金支持。8月23日上午，河南民航发展投资有限公司、中航信托股份有限公司、河南省现代服务业产业投资基金共同成立中原丝路基金，聚焦国家“一带一路”建设框架下的“设施联通”“贸易畅通”“资金融通”“民心相通”四个方面，总规模200亿元。网页链接,0,0,1,594,174万,m,,绵阳,四川,中国
53,4.1442E+15,大象时政,2017-8-24 9:08,【河南大动作丨三强联袂成立中原丝路基金 投资领域是？】昨天上午，我省“空中丝绸之路”建设再添新鲜血液，由河南民航发展投资有限公司、中航信托股份有限公司、河南省现代服务业产业投资基金共同发起设立的中原丝路基金在郑州成立。该基金以股权投资为主，投向聚焦“设施联通”、“贸易畅通”、“资金融通”和“民心相通”四个方面，多元化投资包括机场建设、临空产业园、物流园区等在内的基础设施，以及民航相关产业、省内贸易产业链、贸易金融服务、文化旅游、生态旅游等具有良好发展前景的企业和项目。 河南电视台新闻中心的秒拍视频,0,0,1,696,43.4万,f,,南京,江苏,中国
53,4.1435E+15,何万篷,2017-8-22 11:19,地方层面参与“一带一路”建设，除了规定动作，还有自选动作。自选动作的关键，在于扭住“五通”中的“贸易畅通”这个牛鼻子（注：“五通”指政策沟通、道路联通、贸易畅通、货币流通和民心相通）。居然还有不少地方不少领导对“一带一路”无感，既不讲政治，更不讲经济啊 ,1,1,0,598,5.7万,m,,菏泽,山东,中国
53,4.14315E+15,中药材市场网zgycsc,2017-8-21 11:44,【砥砺前行看云南】贸易畅通 云南做大做好合作“蛋糕”(组图): 记者 罗蓉婵 在亚洲最大的鲜切花交易市场&amp;mdash;&amp;mdash;昆明斗南花卉市场，每年70亿枝鲜花从这里销往50多个国家和地区以及国内所有大中城市及香港、澳门等地，云南鲜切花成为大批量 ..网页链接 ,0,0,0,85,3.6万,f,,西安,陕西,中国
54,4.12436E+15,农视网,2017-6-30 15:26,坚持共商、共建、共享，推动政策沟通、设施联通、贸易畅通、资金融通、民心相通，“一带一路”的愿景正一点一点变为现实，一个个实实在在的成果正在惠及世界。成都在承接“一带一路”重大项目上也取得了很多阶段性成果。 ,0,0,0,516,122.8万,m,北京,,北京,中国
55,4.11998E+15,国是直通车,2017-6-18 13:34,#丝路国际联盟大会#【传播“一带一路”，媒体不可或缺】中国新闻社总编辑王晓晖在2017丝路国际联盟大会“资金融通与贸易畅通”分论坛上表示，作为国家级通讯社，中国新闻社深深感受到媒体在传播“一带一路”倡议，推动其在相关国家更好落地等方面不可或缺的作用。中国新闻社愿与世界各国媒体在各层次、多领域开展交流合作，为“一带一路”倡议贡献全球智慧。（冯玲玲）,0,0,0,645,813.3万,f,河南,郑州,河南,中国
55,4.11848E+15,法语翻译之友,2017-6-14 10:10,"法语高翻汉译法测试题CF-26-2017-你能在10分钟内把以下十个汉语短语口译成法语吗？ 城市群;民族大义;政策沟通;设施联通;贸易畅通;资金融通;民心相通;包容互鉴;执行不走样;共商共建共享。答案见《与时俱进汉法双向翻译词典》,链接：2017新版汉法与时俱进翻译词典网络版 该词典由我国外事口老翻译与中外专家合作编纂 ",0,0,0,55,6.1万,m,山西,太原,山西,中国
55,4.11822E+15,人大重阳,2017-6-13 16:37,【刘英：融入“一带一路” 珠海如何化潜力为实力】人大重阳研究员刘英撰文指出，珠海作为“一带一路”最具增长潜力的国际贸易支点城市，可以进一步精准定位，深挖潜力，发挥优势，在参与“一带一路”建设中突出政策沟通、道路联通、贸易畅通、货币流通、民心相通，通过与粤港澳大湾区、珠三角地区协调发展，将珠海的发展潜力充分发挥出来，形成辐射带动作用，成为“一带一路”建设的标杆性、前沿性、引导性城市。 网页链接,1,0,0,413,103.7万,m,,崇左,广西,中国
55,4.11781E+15,申江外事,2017-6-12 13:41,#上海外事杂志#【预防性领事保护可为“一带一路”倡议实施保驾护航】“一带一路”倡议以“互联互通”即“政策沟通、设施联通、贸易畅通、资金融通、民心相通”为主要内容，其实施必然促进沿线国家间投资贸易活动，增进沿线国家间民商事交流与合作。迄今，中国的外交或领事机构、外交官员或外交代表、领事官员或领事代表已经并正在采取各种措施，做好预防性领事保护，为“一带一路”倡议实施保驾护航。,0,0,0,129,8.1万,m,,北京,北京,中国
55,4.11707E+15,Amazing云南,2017-6-10 12:24,#2017商洽会##东盟华商会#【国际贸易中的文化力量】云南大益茶业集团董事长吴远之分享了国际化发展的一些经验，他认为，贸易畅通和民心相通是相辅相成的关系，要搭建二者之间的桥梁，就要依靠文化的力量。在海外投资中，大益始终坚持文化先行，注重将中国传统茶文化和“惜茶爱人”的茶道理念与本地文化进行“无缝对接”。,0,0,1,56,401,m,,成都,四川,中国
55,4.11564E+15,中国石油报,2017-6-6 14:04,【&quot;一带一路&quot;能源合作俱乐部呼之欲出】日前，国家发改委和能源局正式发布《推动丝绸之路经济带和21世纪海上丝绸之路能源合作愿景与行动》，倡议共建“一带一路”能源合作俱乐部。俱乐部旨在通过一系列务实的工作，推动各国间政策沟通和贸易畅通、加强能源投资合作和产能合作、增进能源基础设施互联互通、促进人人享有可持续能源、完善全球能源治理结构。&amp;quot;一带一路&amp;quot;能源合作俱乐部呼之欲出,1,0,1,177,10万,m,甘肃,平凉,甘肃,中国
57,4.10944E+15,陇南康县发布,2017-5-20 11:05,#快乐阅读#【让汉语之花绚丽绽放】国之交在于民相亲。在“一带一路”倡议从愿景迈向行动的过程中，民心相通发挥的功能日益加强。而民心相通，语言交流是基础。通过语言，可以增进文化上的相互了解、认知和理解，进而为实现政策沟通、设施联通、贸易畅通、资金融通夯实社会基础。网页链接 ,16,0,7,1884,4.3万,m,,长沙,湖南,中国
57,4.10918E+15,联合国人口基金驻华代表处,2017-5-19 18:06,【执行主任访华】 巴巴通德出席了#一带一路”#际论坛高级别会议“推进贸易畅通”平行主题会议。他强调了政府和社会资本合作模式对于协调各方利益和投资，提高全球生殖健康产品安全，推动#可持续发展目标#的重要作用。他提到“联合国人口基金供应”这一旗舰项目就是政府、公民社会和企业合作的良好范例，各方的合作增加了包括避孕药具和其它挽救生命的妇幼健康药品等优质生殖健康产品的可及性。 他希望通过“一带一路”倡导的政府与社会资本结合的模式，全球优质生殖健康产品供应方面的差距将进一步缩小，通过加强信息通讯技术在分发体系中的运用，打破供应环节“最后一公里”的瓶颈，以确保不落下任何一个人。,0,0,5,302,12.7万,m,江苏,苏州,江苏,中国
58,4.10884E+15,正和岛标准,2017-5-18 19:15,【三次国宴亮相，年销售额超50亿，这个白酒品牌做对了什么?】“一带一路”高峰论坛已结束。29位外国元首和政府首脑，130多个国家和70多个国际组织的1500多名中外嘉宾聚首京华，共商合作大计。270多项成果清单涵盖政策沟通、设施联通、贸易畅通、资金融通、民心相通等等。三次国宴亮相，年销售额超50亿，这个白酒品牌做对了什么? ,0,0,7,1352,109.1万,m,,武汉,湖北,中国
58,4.1088E+15,北京贸促,2017-5-18 17:14,#一带一路#【《推进“一带一路”贸易畅通合作倡议》在京发布】《推进“一带一路”贸易畅通合作倡议》于2017年5月14日在“一带一路”国际合作高峰论坛高级别会议“推进贸易畅通”平行主题会议上正式发布。【一带一路】《推进“一带一路”贸易畅通合作倡议》在京发布 ,0,0,0,405,18.2万,m,,北京,北京,中国
