页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
41,4.52214E+15,解放军报,2020-7-2 7:20,【钧声：守望相助促进民心相通】新冠病毒是人类共同的敌人，“政治病毒”也是。当下，尽管美国少数政客企图将疫情标签化、政治化和污名化，但宵小之举终究不得人心，合作抗疫始终是国际社会的普遍共识，推动团结合作的中国理念和中国行动得到了广泛支持和认同。  钧声：守望相助促进民心相通 ,13,8,56,264,2205.6万,m,上海,,上海,中国
41,4.52118E+15,上海普陀,2020-6-29 15:57,【学“四史”、谈发展、考艺力，长寿湾新侨驿站交关“闹猛”】侨胞是民间交流大使，在维护国家安全，讲好中国故事之中，民心相通的侨胞起到了关键的桥梁纽带作用。近年来，长寿路街道一直通过聚侨心、兴文化、展形象等多元形式，以文化凝聚侨心，弘扬侨界爱国奋斗精神，唱响共圆中国梦的主旋律。为了更好地提升长寿路街道侨务工作水平，充分发挥长寿湾新侨驿站的站点功能，为辖区内新侨人士打造特色活动交流平台，街道侨联赴M50长寿湾新侨驿站开展交流座谈会。普陀区侨联四级调研员徐雄、区侨联专职干部范海雄、街道党群办主任张艳菲出席，充分听取侨界人士对未来站点打造的意见和建议。详戳👉学“四史”、谈发展、考艺力，长寿湾新侨驿站交关“闹猛” 网页链接,0,0,0,422,41.3万,m,,北京,北京,中国
41,4.51659E+15,直通非洲,2020-6-16 23:39,【促进民心相通 深化中非友好——“新冠肺炎疫情下中非民间外交及媒体合作”线上研讨会成功举行】　　6月15日，由南非最大平面媒体集团独立传媒及非洲华媒环球广域传媒集团、南非中国经贸协会、中国公共外交协会、中国传媒大学等共同举办的“新冠肺炎疫情下中非民间外交及媒体合作”线上研讨会成功举行。驻南非使馆临时代办李南应邀出席并发表主旨演讲。中国、南非、尼日利亚、坦桑尼亚、埃及、英国的政府政党、媒体智库、高校企业、孔子学院以及联合国代表共19名嘉宾发言，来自中非各界近100人线上与会。　　李南临时代办介绍了中南中非和国际社会携手抗疫行动，特别是民间友好力量发挥的特殊作用，指出这充分体现了中非风雨同舟、患难与共的兄弟情谊，彰显了中非民间友好的温度和力度，以及构建更紧密的中非命运共同体的坚实社会民意基础。但同时各类谣言、假消息以及煽动仇恨分裂的污名化言论甚嚣尘上，人为造成民众情绪对立，严重毒化国际抗疫努力。在此背景下，中非媒体智库通过“云会议”深入交流，共同探讨如何加强民间外交与媒体合作，助力中非携手抗疫恰逢其时，意义重大。　　李代办以详实数据和事例全面介绍了中非友好互利合作发展历程和丰硕成果，强调中国对非合作始终秉持真实亲诚理念和正确义利观，始终做到“四个坚持”和“五不”原则。西方那些所谓“新殖民主义”、“债务陷阱论”等抹黑中国和中非合作的不实论调，完全站不住脚。当前中非关系正处于历史最好时期。今年也是中非合作论坛成立20周年，也必将因中非携手战“疫”载入史册。　　李代办指出，当前国际和非洲政治经济形势变化和中非合作不断深入发展。但由于语言障碍和文化差异，媒体智库等民间交流还不够深入，加之有关中国消息多数是“西方制造”，中非双方相互了解和认知远远滞后于中非关系快速发展的形势。　　李代办并就加强中非民间外交，促进双方人民相互认知提出四点建议：一是充分发挥民间外交灵活、接地气、资源多的特点，与官方外交优势互补，形成合力；二是继续实施好中非合作论坛北京峰会“八大行动”，加强中非经济、社会、人文、医疗卫生、青年、妇女等领域交流合作；三是提升中非媒体智库合作规模和水平，分享信息、互学互鉴，提升中非媒体智库共同话语权；四是培养更多熟悉精通彼此的媒体和专家智库，提升讲好自己和对方故事的能力，呈现一个真实、发展的中国和非洲。　　独立传媒集团执行主席瑟维表示，中非友好源远流长，历史悠久，中国无私援助非洲抗疫更是中国人民对非洲人民友好兄弟情谊的集中体现。独立传媒集团曾在旗下主要报纸头版刊登中共十九大会议消息，因为我们认为各国领导人和民众有权利认知一个真实的中国。在习近平主席和中国共产党领导下，中国日益走近世界舞台中央，坚定支持多边主义和国际抗疫合作。但美西方媒体一直挑拨离间，大肆抹黑中非合作。中非媒体应团结合作，发挥应有作用，全面客观公正报道彼此国家，讲好中国和非洲自己的故事。　　发言嘉宾一致认为，中非在此次抗击新冠肺炎疫情过程中守望相助、共克时艰，充分表明中非始终相互依存、命运与共，中非友谊牢不可破。但受双方语言文化和媒体价值理念差异、彼此沟通交流不足以及西方主导国际话语权等因素影响，中非人民之间仍存在一些误解和偏见。中非良好政治关系应转化为对基层民间更大影响力，双方媒体智库、企业、非政府组织等民间力量应加强交流对话，坚持独立叙事，讲好中非抗疫故事，以更全面、平衡、客观的视角介绍彼此，不断增进中非民心相通，深化中非友好。　　发言嘉宾还就中非媒体如何摆脱西方话语权、推行本土化报道策略，弥合非洲城乡媒体覆盖鸿沟并加强社区交流，平衡客观报道中国对非基础设施投资、非洲债务问题、中非多边合作，以及非洲如何在美国与中国进行博弈背景下维护自身独立并发挥独特作用等进行深入探讨，达成广泛共识。　　本次线上研讨会持续近5个小时，与会人员全程认真聆听，与发言嘉宾积极在评论区互动，一致认为此次研讨会非常及时、必要和成功，内容丰富，思想深刻，对中非未来加强民间外交和媒体合作、增进相互认知和了解具有重要启示意义。（来源：驻南非使馆）,0,0,0,140,237.4万,m,,南宁,广西,中国
41,4.51497E+15,猛犸新闻,2020-6-12 12:32,【郑州首届小龙虾&amp;美食节：一场热闹且丰盛的美食奇遇记】“民以食为天”，美食自古就是民心相通、文化交融的最佳载体。郑州小龙虾&amp;美食节这次广纳全国各地佳肴，不单是一次味道的碰撞，也是一场文化的交流，展示河南美食文化博大精深的同时，也将全国各地的美食带给河南人。在“夜经济”的推动下，近几日美食节的场面可谓空前的火爆，整个超级鲜生生活广场座无虚席。据了解，此次郑州首届小龙虾&amp;美食节将持续至6月26日，一台台“好戏”将轮番上演，一次次激动人心的比拼准时到达，只等你来“开席”。 东方今报的微博视频,3,3,4,1578,1090.4万,f,,南京,江苏,中国
41,4.51423E+15,凤凰李睿,2020-6-10 11:45,小左是上海稻草人旅行社的创办人之一，也是热心公益的企业家。她来了一次伊朗，就非常喜欢伊朗悠久的历史和文化。她还带上很多专业考古的老师，以及很多热爱历史和文化的人来伊朗旅行。伊朗爆发疫情后，他们主动发起给伊朗捐口罩，前前后后捐了很多物资。我觉得这才是真正的民心相通。旅行拉近了中伊两国人民彼此的距离。今天小左告诉我他们的物资接收函被国家博物馆收藏了。2020年是一个值得纪念的历史时刻。为他们点赞👍 伊朗·德黑兰,2,3,23,744,91.1万,f,山西,阳泉,山西,中国
41,4.50814E+15,中国旅游报,2020-5-24 16:17,#两会文旅声音#【致公党中央：深化文化旅游合作 促进“一带一路”民心相通】两会期间，致公党中央建议，加强资源整合，深化文化旅游合作，促进“一带一路”民心相通。致公党中央表示，文化旅游是文明交流的重要组成部分，也是促进民心相通的重要方式和载体。现阶段，中国与“一带一路”沿线国家之间的文化旅游合作取得了明显成效，互联互通机制不断健全、合作持续深入，但仍然存在顶层设计不完善、旅游市场拓展不够、“走出去”投资主体单一化、支撑体系有待完善、华侨华人促民心相通的作用发挥不足等问题。为深化文化旅游合作、促进民心相通，致公党中央建议，一是强化顶层设计，推进联动融通，构建区域及省际合作机制。深化“一带一路”文化旅游发展的综合评估，重点研究“一带一路”沿线重要节点国家、地区的文化旅游、贸易和投资政策、法规、规划等；打造示范性项目与工程，以点带面，整体实施；构建区域及省际合作机制，实现联动多赢，借助“互联网+”，使旅游“一条龙”服务更便捷，产业链更加完整。二是加快产品供给侧改革，提供多元化产品供给，把旅游产品提升作为“一带一路”旅游发展的重要基石。打造具有丝绸之路经济带和海上丝绸之路特色的国际精品旅游线路和旅游产品；丰富文化内涵、强化旅游体验，在延长旅游产业链上下工夫；狠抓品牌建设，不断完善文化旅游精品景区体系；深化区域合作，重点打造精品旅游带；创新发展理念，推进全域旅游向纵深发展；加强智慧旅游供给，提升旅游服务管理水平；落实乡村振兴战略，推动乡村旅游提质升级；增加有效供给，丰富旅游新业态产品。三是推动“走出去”企业多元化，发挥其在促进民心相通中的积极作用。扶持中小企业“走出去”，形成国有企业和民营企业相互补充、共同发展的格局；健全引导机制，推动“走出去”企业有序有重点地进行海外投资。四是完善支撑体系，推动务实合作。进一步促进往来便利化，支持关键节点省份与“一带一路”沿线国家开通更多国际航线，加大过境免签政策扶持力度；强化人才支持，建立人才交流平台和国际化人才储备库；强化信息支撑，通过数字平台建设促进“一带一路”沿线区域文化旅游信息共享。五是重视海外华侨华人在推进文化旅游、促进民心相通中的桥梁作用。通过华侨华人传递合作理念，加强区域内民众的文化交流和旅游交往，促进沿线国家民众间的理解和信任，为“一带一路”建设营造更加和谐的氛围和国际环境。建立海外驿站、旅游海外合作推广中心，发挥平台、资源作用，加强与所在地华人侨团、旅行社和媒体联系，整合文旅资源，建立常态化文化旅游交流合作机制。致公党中央：深化文化旅游合作 促进“一带一路”民心相通（中国旅游报记者 李凤）,1,1,3,1668,40万,f,,无锡,江苏,中国
41,4.5064E+15,合肥发布,2020-5-19 20:44,#快讯#【中国民间力量助力全球抗疫合作（患难见真情 共同抗疫情）】民间力量，民心相通的使者。“我期待着更多像中国和平发展基金会一样的民心相通使者，在‘一带一路’沿线各国开展合作、造福民众。”习近平主席2019年给老挝中老友好农冰村小学全体师生回信时的话，始终鼓舞着中国民间力量投身于国际合作事业。网页链接,1,0,0,319,71.9万,m,山东,青岛,山东,中国
41,4.50624E+15,新财富杂志,2020-5-19 10:06,【中国民间力量助力全球抗疫合作（患难见真情 共同抗疫情）】民间力量，民心相通的使者。“我期待着更多像中国和平发展基金会一样的民心相通使者，在‘一带一路’沿线各国开展合作、造福民众。”习近平主席2019年给老挝中老友好农冰村小学全体师生回信时的话，始终鼓舞着中国民间力量投身于国际合作事业。　　面对新冠肺炎疫情，国际社会许多成员给予了中国宝贵支持和帮助。中国也尽己所能，开始了一场规模空前的国际人道主义行动。其中，中国民间组织发挥专长、相互配合、积极探索，为推进疫情防控国际合作作出了重要贡献。（来源：人民日报）网页链接,4,0,2,1748,366.5万,m,塞尔维亚,,塞尔维亚,塞尔维亚
42,4.50604E+15,永远的佛,2020-5-18 20:51,一带一路从提出到实践已近七年，中国政府秉持“亲、诚、惠、容”理念，以政策沟通、道路联通、贸易畅通、文化融通、民心相通的“五通”举措，促进一带一路沿线各国互惠互利、共同发展，为构建人类命运共同体下了一步妙棋。这必将为打破以美国为主导的基督教文化为主流的跨大西洋两岸国际政治经济文化中心格局埋下了伏笔，也为建立以欧亚大陆多元文明交融的亚太政治经济新体系打下基础。       当前，全球正处于新冠肺炎疫情施虐的特殊时期，整个世界就处于百年未有之大变局的机会之窗，中华民族崛起的机会之时，一带一路的战略构想必将发挥出积极的作用。（读后感）,0,1,8,491,1626,m,,红河哈尼族彝族自治州,云南,中国
42,4.50596E+15,山东教育新闻,2020-5-18 15:58,【习近平给这群外国留学生回信：患难见真情！】习近平给北京科技大学全体巴基斯坦留学生回信国家主席习近平5月17日给北京科技大学全体巴基斯坦留学生回信，对各国优秀青年来华学习深造表示欢迎，鼓励他们多同中国青年交流，同世界各国青年一道，携手为促进民心相通、推动构建人类命运共同体贡献力量。习近平在回信中说，得知你们到中国留学以来，既学到了丰富知识，也结识了不少中国朋友，我为你们取得的成绩感到高兴。习近平指出，正如你们所感受到的，新冠肺炎疫情发生后，中国政府和学校始终关心在华外国留学生生命安全和身体健康，为大家提供了全方位的帮助。生命至上，不管是中国人还是在华外国人员，中国政府和中国人民都一视同仁予以关心和爱护。习近平表示，我了解到，在抗击疫情期间，很多留学生通过各种方式为中国人民加油鼓劲。患难见真情。中国将继续为所有在华外国留学生提供各种帮助。中国欢迎各国优秀青年来华学习深造，也希望大家多了解中国、多向世界讲讲你们所看到的中国，多同中国青年交流，同世界各国青年一道，携手为促进民心相通、推动构建人类命运共同体贡献力量。北京科技大学现有巴基斯坦留学生52人，其中49人为博士、硕士研究生。近日，他们给习近平主席写信讲述了在中国留学的经历和感受，对学校在新冠肺炎疫情暴发后给予的关心帮助表示感谢，表达了学成后投身“一带一路”建设、为增进中巴友谊作贡献的愿望。习近平给北京科技大学全体巴基斯坦留学生的回信北京科技大学全体巴基斯坦留学生：你们好！来信收悉。得知你们到中国留学以来，既学到了丰富知识，也结识了不少中国朋友，我为你们取得的成绩感到高兴。正如你们所感受到的，新冠肺炎疫情发生后，中国政府和学校始终关心在华外国留学生生命安全和身体健康，为大家提供了全方位的帮助。生命至上，不管是中国人还是在华外国人员，中国政府和中国人民都一视同仁予以关心和爱护。我了解到，在抗击疫情期间，很多留学生通过各种方式为中国人民加油鼓劲。患难见真情。中国将继续为所有在华外国留学生提供各种帮助。中国欢迎各国优秀青年来华学习深造，也希望大家多了解中国、多向世界讲讲你们所看到的中国，多同中国青年交流，同世界各国青年一道，携手为促进民心相通、推动构建人类命运共同体贡献力量。中华人民共和国主席 习近平2020年5月17日,0,0,7,1001,29.7万,m,重庆,,重庆,中国
42,4.50404E+15,甘肃发布,2020-5-13 8:57,#2020全国两会·聚焦甘肃# 【代表委员履职故事 | 马东平委员：聚焦“一带一路”建设建言献策】“如何更好地讲好‘一带一路’故事，推动‘一带一路’沿线国家‘民心相通’始终是我研究思考的重点。”全国政协委员、甘肃省社会科学院社会学研究所所长马东平说。从自己的专业出发，马东平结合所承担的智库研究项目，围绕“一带一路”建设不断深化自己的研究和思考。（新甘肃·甘肃日报记者 崔亚明）详情点击链接→聚焦“一带一路”建设建言献策,4,0,0,722,294.6万,f,浙江,杭州,浙江,中国
42,4.50371E+15,重庆马路社,2020-5-12 10:50,【重庆谋划举办“一带一路”科技交流大会】近日，市科技局副局长陈军受访时表示，加快建设“一带一路”科技创新合作区和国际技术转移中心，举办“一带一路”科技交流大会，全面提升科技创新合作的层次和水平，推动政策沟通、设施联通、贸易畅通、资金融通、民心相通，打造发展理念相通、要素流动畅通、科技设施联通、创新链条融通、人员交流顺通的创新共同体。,1,1,7,1581,52.5万,m,,北京,北京,中国
42,4.50239E+15,直通非洲,2020-5-8 19:36,【中非民心相通之路越走越宽】　　“中国和非洲是患难与共的好兄弟。”疫情当前，这句话再次得到验证。携手战疫，中非合作又添新内涵。而旅居非洲各国的华侨华人正是中非友谊的见证者、促进者和建设者。　　当前，新冠肺炎疫情肆虐全球，非洲的疫情防控形势同样不容乐观。非洲疾控中心发布的数据显示，5月6日，非洲累计新冠肺炎确诊病例数已超过5万例。预计未来几个月，非洲确诊病例数还会快速攀升。作为世界上最不发达和贫困人口最多的大陆，非洲大多数国家医疗卫生条件落后，公共卫生体系脆弱，受疫情影响和冲击状况尤为令人担忧。但身处其中，旅非侨胞不慌不乱、守望相助、沉着应对，在做好自身防护的同时，与祖国密切沟通，和住在国同心战疫。　　以身作则，他们为非洲民众自我防疫作出表率。疫情在中国发生时，正值春节前夕。很多原本打算回国与家人团聚的旅非侨胞改签机票，推迟回国。春节过后，一些已经返回国内的旅非侨胞选择推迟归期，暂时不返回住在国。待在原地、减少流动，旅非侨胞用实际行动为中非疫情防控默默助力。除此之外，旅非侨胞积极借鉴中国的防疫经验，佩戴口罩、避免群聚、注意卫生……疫情在非洲暴发后，旅非侨胞的自我防疫要求更严格了。大部分非洲华人社区至今仍保持着“零感染”“低感染率”的良好记录。这为非洲各国民众提供了可资借鉴的防疫范本。　　行胜于言，他们为支持非洲当地战疫尽己所能。第一时间募集防疫物资捐助当地防疫一线的工作人员，与当地政府一道维护防疫期间社会治安，向当地贫困家庭和慈善机构捐赠生活物资和防疫口罩，自觉支持和配合当地政府和社区的防疫规定……守护住在国平安，旅非侨胞义不容辞。对他们而言，非洲这片土地意义非凡。“这是我们的第二故乡”“这是我们共同的家园”“我们和当地人在一条船上”……疫情当前，旅非侨胞对住在国的归属感和责任感，让他们与住在国民众的心贴得更近。　　守望相助，他们为中非双方携手战疫铺路架桥。通过各种途径向当地民众介绍中国防疫经验，协助中国捐赠的医疗物资和派遣的抗疫医疗专家组落地住在国，帮助住在国政府联系中国厂商采购防疫物资，积极为当地卫生部门和医院对接中国的医疗资源……背靠防疫经验丰富、制造产能强大的祖国，旅非侨胞充分发挥桥梁纽带作用，从家乡抱薪取火，和住在国共克时艰。对医疗资源极度匮乏、公共卫生体系薄弱的非洲各国而言，旅非侨胞的牵线搭桥和热心帮助，为非洲战疫雪中送炭，填补了防疫缺口，纾解了燃眉之急，增强了战疫信心。　　作为全球疫情防控的短板之一，非洲是决定全球能否彻底战胜疫情的关键。“岂曰无衣，与子同袍”，在非洲抗击疫情的战场上，华侨华人发出振奋人心的声音，拿出诚意满满的行动，赢得住在国政府和民众的尊重。作为中非友好交往的民间使者，助力中非合作抗疫，旅非侨胞向当地社会展现了中华儿女的大爱情怀。相信经此一疫，中非民心相通的道路会越走越宽广。（来源：《人民日报海外版》）,2,0,2,140,237.4万,m,北京,北京,北京,中国
42,4.5008E+15,吴炳忠支点作文,2020-5-4 9:58,【作文素材|文化交流】吴为山：目前，国际疫情蔓延，中国为全球战“疫”雪中送炭，展示了负责任大国的使命担当。但与此同时，也出现了一些不和谐的声音，面对种种因疫情而起的谣言、阴谋论和歧视言行，在疫情后加强与深化文化交流是消除隔阂误会、促进民心相通相知的重要途径。艺术直指心灵，是最好的沟通交流方式。对此，我认为应在疫后注重通过艺术加强国际文化交流，向世界展现真实、立体、全面的中国抗疫故事，增进理解，共同发展。基于此，我认为应从三方面开展工作。一是阐释好中国抗疫故事背后的中国理念。具体而言，应聚焦抗疫现实，塑造出鲜明的“在场感”和“当下感”；弘扬中华民族优秀传统文化，展现中华儿女团结一心的凝聚力和中华民族“一方有难，八方支援”“兼济天下”的传统美德；从人性、人情、人本的角度，歌颂医务工作者伟大的奉献精神；在发现与反思中建构人文精神，引发全人类的思想共鸣，构成中国抗疫故事从现实到精神的表达，让世界更加清晰、真实地了解中国。二是通过经典作品有效深化国际文化交流。文化经典是一个国家、民族的文化结晶，是时代的标志。因此，传播经典就是传播一个国家的精、气、神和灵魂。在此次抗疫过程中创作的经典作品，应体现思想性和艺术性的统一，通过作品传承以爱国主义为核心的民族精神，凝聚中华儿女的团结力量，展现中国在抗击疫情中非同寻常的行动力，充分挖掘社会主义制度的优越性，以及这种制度引领下全民族的人文精神，正是这种精神才能让全世界感动，拉近人类共命运的真情实感。三是积极扩宽对话途径，拓展文化交流渠道。大力拓宽对一些国土小、人数少国家的对话途径，做好文化交流的顶层设计，加大配套资金投入，增建文化设施，推动开展艺术经典的展览交流活动，实现文化对外传播在海外更好落地，让这些国家和地区的人民全面了解中国、认识中国、亲近中国，扩大中华文化的世界影响力。同时，加强与国际组织开展文化合作，积极发挥国际组织的作用，推动促进国外民众对中华文化的认识和理解。例如，中国美术馆分别于2017年、2018年牵头成立金砖国家美术馆联盟和丝绸之路国际美术馆联盟，为促进联盟各国民心相通，深化文明交流互鉴提供合作平台。,1,0,19,693,2.2万,m,陕西,西安,陕西,中国
42,4.49693E+15,塞尔维亚巴尔干假期,2020-4-23 17:47,塞尔维亚 经济肯定会受到疫情影响，疫后大家来旅游，也算是民心相通，拉动塞经济啦 #塞尔维亚##带着微博去旅行##塞尔维亚旅行##支持塞尔维亚抗击新冠疫情# 塞尔维亚 塞尔维亚小雅的微博视频 ,1,8,54,657,1.5万,f,,巴彦淖尔,内蒙古,中国
43,4.4914E+15,國醫東方,2020-4-8 11:41,病毒没有国界，疫情不分种族。中医药是中华文明的瑰宝，有实力为全球战疫贡献中国智慧、中国方案 以此次抗击疫情为契机，与其他国家携手打造“健康丝绸之路”、加强传统医药领域的合作，中医药将发挥更大作用，助推民心相通！ 人民日报人民时评：让中医药瑰宝惠及世界 ,14,10,40,325,18.2万,m,,,广东,中国
43,4.47594E+15,教地理的历史张老师,2020-2-25 19:31,疫情确实有可能加速外资逃离中国 尤其是加速美国制造业回归本土 但是如果能在这个时候打破中日之间民心的隔阂 实现民心相通 善莫大焉🙏,1,2,3,965,1933,m,,昆明,云南,中国
43,4.47581E+15,广电时评,2020-2-25 11:16,驼铃悠悠的丝绸之路曾见证了东西文明的交融，如今“一带一路”倡议让绵延千年的友好交流凝聚成建设人类命运共同体的合力，丝绸之路电视联盟构架起民心相通之桥。此刻，26个国家和地区 44家合作伙伴在行动，慰问视频、支持信函、医用物资……温暖的春风正向我们涌来。俄罗斯的媒体同行，雪中送炭，第一时间向一线报道团队捐赠了防护物资。亚洲-太平洋广播联盟秘书长赞赏中国对疫情及时广泛的报道，对中国同行的表现深感自豪。阿拉伯国家广播联盟秘书长相信中国人民会取得最终胜利，并将提高全民防疫意识。塞尔维亚广播电视台新闻主编准确、及时、可信，对中国同行的报道深表感谢，坚信伟大的中国人民将一如既往地战胜困难。英国“中国时间”执行主编期待武汉像凤凰一样，浴火重生后会更加美丽。命运与共，守望相助。丝绸之路电视国际合作共同体成员为中国抗疫加油，绵绵用力，久久为功。“一带一路”是人文交流荟萃之地，共同弘扬丝路精神。日本、意大利、蒙古、阿根廷、德国、南非、尼泊尔、萨尔瓦多……无问西东、跨越南北。在这个共同经历的艰难时刻，让我们同舟共济、携手并进、共渡难关。武汉加油！ 中国加油！@纪录中国docucn   纪录中国docucn的微博视频,1,0,3,411,8.7万,m,,宁波,浙江,中国
43,4.47527E+15,阿饼的羊,2020-2-23 23:19,尼泊尔同学发过来的，他们在尼泊尔为中国抗击疫情进行祈福，。两国人民都要加油！  声援中国抗击疫情，促进中尼民心相通。 吴忠 阿饼的羊的微博视频 ,0,0,3,182,76,m,,北京,北京,中国
43,4.47412E+15,赵林-甘露公益,2020-2-20 18:49,微博说事 【来自远方的祝福——内罗毕儿童为中国加油】2月19日，在肯尼亚内罗毕，马萨雷贫民窟的小学生展示标语牌，表达对中国的关心和祝福。标语牌上写着：中国，我们和你在一起。 中国和非洲虽然距离遥远，但民心相通，当地民众关注着中国抗击新冠肺炎疫情的消息。在一些国家，孩子们拿起画笔，描绘出他们对中国的支持和鼓励，送上远方的真挚祝福。#微博说事# #正能量#,2,12,11,3672,300万,m,,北京,北京,中国
43,4.47043E+15,思想火炬,2020-2-10 14:55,#意识形态要闻#【#思想微评#9360：丝路兴，敦煌兴】随着“一带一路”建设日益发展，敦煌文化逐渐成为推进民心相通、服务共建“一带一路”的重要载体。共建“一带一路”，敦煌具有得天独厚的文化优势，被赋予“一带一路”建设“民心相通”的重要使命。详见↓↓ 铸就中华民族博采众长的文化自信 ,6,6,88,57,301万,m,,北京,北京,中国
43,4.46621E+15,张国政先生,2020-1-29 23:31,"【《陕西房产》主编张国政12天欧洲9国之旅回顾（3）】国之交在于民相亲,民相亲在于心相通。中国和欧洲在旅游领域合作不断升温,增进彼此了解,促进民心相通,为推进中欧全面战略伙伴关系夯实民意基础@张国政 ",0,0,3,1158,2082,m,北京,北京,北京,中国
44,4.46401E+15,凤凰卫视,2020-1-23 21:37,【墨西哥庆春节活动促进文化交流】春节前夕，中国驻墨西哥大使馆与墨西哥中国文化中心、墨西哥当地政府共同举办欢乐春节系列庆祝活动，包括中国鼠年生肖自行车装饰大赛。中国驻墨西哥大使祝青桥向凤凰卫视记者表示，文化活动推广促进了两国人民的民心相通及友好合作。（凤凰卫视 焦美俊 墨西哥城报道） ,4,1,23,321,1493万,m,广东,东莞,广东,中国
44,4.46277E+15,商务微新闻,2020-1-20 11:10,#微新闻#【促转型，外贸发展贡献不断加强】近年来，中国外贸通过技术和服务创新，带动中国产品集体出海，不断拓展海外市场，为海外消费者提供了全新消费体验，提升了当地产业链，促进了贸易畅通和民心相通。中国外贸发展不仅促进了国民经济社会发展，也为带动全球经济贸易增长发挥了重要作用。详戳下图↓,6,0,1,209,626.6万,m,,,,
44,4.45914E+15,美丽德宏,2020-1-10 10:53,#中缅建交70年看德宏# 中缅两国具有悠久的历史、灿烂的文化，人文交流对于增进两国人民友谊具有不可替代的作用，民心相通是中缅友好的不朽根基。 ,1,0,8,612,105.5万,m,浙江,温州,浙江,中国
44,4.45518E+15,王义桅,2019-12-30 13:00,20年公共外交研究心得，在新时代豁然开朗，全盘托出：公共外交的本质在于民心相通，因为一带一路、人类命运共同体而升华！感谢李肇星前外长、李小林会长、吴海龙会长、韩方明会长及岳晓勇大使倾情推荐！期待17号（小年）下午察哈尔学会发布会！人生有三味：书香味儿，新书墨香味儿，自己新书芬香味儿……一一三味书屋新解 北京·中国人民大学 北京·中国人民大学,4,7,26,122,211.5万,m,美国,,美国,美国
44,4.44802E+15,育见新闻,2019-12-10 18:39,【加强中欧人文艺术教育交流 促民心相通】10号，由教育部中外人文交流中心主办的2019中欧人文艺术教育论坛在北京举行，文化和旅游部党组成员、故宫博物院院长王旭东，国家大剧院党委副书记、副院长赵佳琛等出席。 CETV新闻的微博视频 ,2,0,1,225,140.4万,m,,连云港,江苏,中国
44,4.44611E+15,SW要变QY,2019-12-5 12:22,手抄申论打卡第95天12月-5️⃣每天半小时，申论面试青铜上黄金坚持，总有意想不到的收获。@手抄申论打卡 @纵横公考教育 @邓淳爱纵横公考 1、弘扬中华优秀传统文化、增强民族自信心和文化自信、促进文明互鉴和民心相通、推动构建人类命运共同体2、中医药走向世界，必须增强国际话语权；     中医药走向世界，必须立足解决人类健康难题；     中医药走向世界，必须做好民心相通的大文章；3、文化差异、难以逾越的标准壁垒4、拥抱世界、迎接挑战；丧失市场、丧失国际评审、行业标准制定的参与权、话语权5、主动出击、迎接挑战；      凭实力、靠疗效，行稳致远6、促进文明互鉴、加强心灵沟通、增进传统友好、促进文明传播交流7、天时地利人和的大好时机8、孤芳自赏、美美与共；擦亮名片,1,0,0,582,93,f,,,北京,中国
44,4.44283E+15,国际在线,2019-11-26 10:50,【习近平关于中日关系的8个论断】11月25日，国家主席习近平致信祝贺中日高级别人文交流磋商机制首次会议在东京召开。习近平强调，当前，中日关系持续改善向好。希望中日双方共同利用好这一机制，推动人文交流，促进民心相通，为构建和发展契合新时代要求的中日关系提供人文支撑。         习近平主席非常重视中日关系，多次就中日关系作出重要论述。近年来，中日关系重回正常轨道，呈现积极发展势头。关于发展中日关系，习近平给出8个论断。详情请戳 → 网页链接,7,0,11,331,707.2万,m,北京,北京,北京,中国
45,4.42904E+15,广西文化和旅游厅,2019-10-19 9:53,#文旅广西# 【10月18日，2019中国-东盟博览会旅游展在桂林国际会展中心盛大开幕！】本届旅游展以加强中国-东盟旅游交流合作，服务“一带一路”建设，促进“民心相通”为宗旨，突出“坚持创新引领，深化中国-东盟旅游开发合作”主题，打造集旅游展示、交流、交易于一体的国际平台。吸引71个境外国家和地区，国内24个省（自治区、直辖市）、区内13个市组团参展参会，参展商约800家。现场人潮涌动，热闹非凡。据了解，本届旅游展在桂林国际会展中心主会场展出3天。主会场设置了“一带一路”主题馆、境外旅游专业展馆、广西国际友城旅游联盟展馆、国际旅游商品展馆、旅游消费展馆、广西旅游形象展馆和国内旅游专业展馆等7大展区外。此外，今年还新增了分会场——高铁旅游展区和瓦窑小镇展区，举办粤桂黔滇产业项目对接、旅游推介、买卖家配对洽谈、专业买家旅游线路考察、主宾国系列活动、旅游项目投资洽谈及签约等会议活动；增设摄影大赛、文艺表演、文创产品展示、现场抽奖、美食体验等丰富多彩的线上线下活动（via:广西新闻网）,0,0,7,1188,611.1万,f,陕西,西安,陕西,中国
45,4.42563E+15,中国日报,2019-10-9 23:48,【中菲艺术文化交流活动促民心相通】由中国日报社参与举办的“天人合和：中菲艺术文化交流活动”正在进行中。十月下旬，五名菲律宾艺术家将踏上中国之旅，到深圳和湖南醴陵，描绘中国风采和体验瓷器艺术，让画作激发两国民众心灵共鸣。不久前，五名中国艺术家走进菲律宾，与当地艺术家进行交流，一起感受并描画菲律宾的自然风情。中国驻菲律宾大使赵鉴华说：在中菲两国经贸关系日益加强的情况下，国家大力推进一带一路建设的进程中，民心相通非常重要。（记者 张笑笑）中报视频的秒拍视频,16,9,74,442,6490.6万,m,四川,宜宾,四川,中国
